BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LOCALITY_MEDIAN_PRICE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,TRANSACT_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,SPID,PROP_ID,TARGET_PRICE_SQFT,LOG_PRICE_SQFT,PRICE_INR,AREA_SQFT,LOCALITY,PROP_TYPE_CLEAN,PRICE_PER_BED,LISTING_AGE_DAYS,LOCALITY_MEDIAN_PRICE
3.0,9.0,4,7,3.0,0.8888888888888888,1.0,2083.0,17.4359437,78.3416731,8000.0,5.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Large,1,: ,70779386,R70779386,24.0,3.2188758248682006,5000000000.0,2083.0,: ,Apartment,1666666666.6666667,5.0,8000.0
3.0,10.0,8,8,15.0,0.4,1.0,2240.0,17.4664197,78.285342,8000.0,5.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,West,Under_Construction,Unknown,Large,1,: ,70932668,Y70932668,12.0,2.5649493574615367,2800000000.0,2240.0,: ,Apartment,933333333.3333334,5.0,8000.0
3.0,30.0,3,3,12.0,0.9,1.0,1610.0,16.5609,77.85031,8000.0,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Medium,1,: ,70824854,Z70824854,9006.0,9.105757331783742,14500000.0,1610.0,: ,Apartment,4833333.333333333,5.0,8000.0
3.0,30.0,3,5,12.0,0.36666666666666664,1.0,1965.0,16.5609,77.85031,8000.0,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Large,1,: ,70800294,R70800294,8854.0,9.088737550216933,17400000.0,1965.0,: ,Apartment,5800000.0,5.0,8000.0
2.0,30.0,3,5,12.0,0.4,1.0,1315.0,16.5609,77.85031,8000.0,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Medium,1,: ,70734444,O70734444,8745.0,9.076351731972865,11500000.0,1315.0,: ,Apartment,5750000.0,5.0,8000.0
2.0,30.0,3,5,12.0,0.5,1.0,1350.0,16.5609,77.85031,8000.0,5.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Medium,1,: ,70482354,Y70482354,8518.0,9.05005424204284,11500000.0,1350.0,: ,Apartment,5750000.0,5.0,8000.0
4.0,2.0,7,10,1.0,,2.0,2700.0,17.448906,78.283086,8000.0,5.0,0,0,0,0,0,1,1,0,0,Villa,Furnished,West,Under_Construction,Unknown,XL,2,: ,70907096,A70907096,14.0,2.70805020110221,3899900000.0,2700.0,: ,Villa,974975000.0,5.0,8000.0
4.0,2.0,8,10,17.0,,2.0,2700.0,17.4664197,78.285342,8000.0,5.0,1,0,0,1,0,1,1,0,0,Villa,Semi_Furnished,West,Under_Construction,Sale,XL,2,: ,70797720,O70797720,11481.0,9.348535870727583,31000000.0,2700.0,: ,Villa,7750000.0,5.0,8000.0
4.0,2.0,6,6,1.0,,1.0,2700.0,17.44883,78.28346,8000.0,5.0,0,0,0,0,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Unknown,XL,1,: ,70927526,T70927526,17.0,2.8903717578961645,4800000000.0,2700.0,: ,Villa,1200000000.0,5.0,8000.0
3.0,1.0,1,1,50.0,,1.0,2000.0,17.5179636,78.3813785,8559.5,7.0,1,0,0,1,0,0,1,0,0,Villa,Furnished,West,0_5_yrs,Sale,Large,1,Nizampet,70856954,R70856954,10750.0,9.282754052485227,21500000.0,2000.0,Nizampet,Villa,7166666.666666667,7.0,8559.5
3.0,30.0,3,3,12.0,0.13333333333333333,1.0,1785.0,16.5609,77.85031,8000.0,7.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Sale,Medium,1,: ,70845450,O70845450,9075.0,9.113388845899733,16200000.000000002,1785.0,: ,Apartment,5400000.000000001,7.0,8000.0
3.0,32.0,3,5,13.0,0.65625,1.0,1950.0,17.40223,78.3444,8000.0,7.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Large,1,: ,70827276,B70827276,31.0,3.4657359027997265,6200000000.0,1950.0,: ,Apartment,2066666666.6666667,7.0,8000.0
3.0,14.0,7,8,15.0,0.5,1.0,2800.0,17.4204917,78.3609147,8000.0,7.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,XL,1,: ,70804402,Z70804402,21.0,3.091042453358316,6000000000.0,2800.0,: ,Apartment,2000000000.0,7.0,8000.0
3.0,5.0,4,4,0.0,0.6,1.0,2055.0,78.48667,17.38504,37.0,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Large,1,Gachibowli,70804862,E70804862,7000.0,8.853808274977197,14400000.0,2055.0,Gachibowli,Apartment,4800000.0,7.0,37.0
3.0,5.0,3,3,0.0,0.6,0.0,1900.0,78.48667,17.38504,37.0,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Sale,Large,None,Gachibowli,70804702,N70804702,7000.0,8.853808274977197,13300000.0,1900.0,Gachibowli,Apartment,4433333.333333333,7.0,37.0
3.0,2.0,7,7,1.0,,2.0,3399.0,17.434335,78.286311,37.0,7.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,West,Under_Construction,Sale,XL,2,Gachibowli,70804184,K70804184,11709.0,9.368198456591763,39800000.0,3399.0,Gachibowli,Villa,13266666.666666666,7.0,37.0
2.0,20.0,3,5,15.0,0.45,1.0,1295.0,17.4609913,78.3532083,8000.0,7.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Unknown,Medium,1,: ,70804106,R70804106,42.0,3.7612001156935624,4500000000.0,1295.0,: ,Apartment,2250000000.0,7.0,8000.0
3.0,2.0,6,6,1.0,,2.0,2016.0,17.434335,78.286311,177678.0,7.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,West,Under_Construction,Sale,Large,2,"Tellapur, Gachibowli",70804100,J70804100,177678.0,12.087733830457019,39800000.0,2016.0,"Tellapur, Gachibowli",Villa,13266666.666666666,7.0,177678.0
2.0,5.0,7,7,27.0,0.6,2.0,1250.0,17.485206408706663,78.60681438946276,8000.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Sale,Medium,2,: ,70801034,P70801034,6250.0,8.740496729931813,6250000.0,1250.0,: ,Apartment,3125000.0,7.0,8000.0
3.0,35.0,3,6,10.0,0.6285714285714286,1.0,1250.0,17.4359437,78.3416731,8000.0,14.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Unknown,Medium,1,: ,70778440,Y70778440,41.0,3.7376696182833684,5200000000.0,1250.0,: ,Apartment,1733333333.3333333,14.0,8000.0
3.0,35.0,3,5,10.0,0.14285714285714285,1.0,1742.0,17.4359437,78.3416731,8000.0,14.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Unknown,Medium,1,: ,70733632,S70733632,35.0,3.58351893845611,6200000000.0,1742.0,: ,Apartment,2066666666.6666667,14.0,8000.0
,5.0,4,4,0.0,,,1512.0,17.13816,78.39347,8000.0,14.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70728366,B70728366,14499.0,9.581903928408666,2436000.0,1512.0,: ,Land,,14.0,8000.0
,5.0,4,4,0.0,,,1512.0,18.117833,77.854007,8000.0,14.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70728132,E70728132,13999.0,9.546812608597396,2352000.0,1512.0,: ,Land,,14.0,8000.0
,5.0,4,4,0.0,,,1512.0,17.0469320670443,78.5748735042427,8000.0,14.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70725344,J70725344,10499.0,9.259130536145614,1764000.0,1512.0,: ,Land,,14.0,8000.0
3.0,14.0,10,10,0.0,0.5,2.0,2160.0,78.48667,17.38504,5800.0,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Large,2,Manikonda,70711632,L70711632,8799.0,9.082507000466299,19000000.0,2160.0,Manikonda,Apartment,6333333.333333333,14.0,5800.0
3.0,14.0,11,11,0.0,1.0,1.0,1945.0,78.48667,17.38504,5800.0,14.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Sale,Large,1,Manikonda,70711560,V70711560,8799.0,9.082507000466299,17100000.0,1945.0,Manikonda,Apartment,5700000.0,14.0,5800.0
3.0,14.0,10,10,0.0,1.0,1.0,2260.0,78.48667,17.38504,5800.0,14.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Large,1,Manikonda,70711460,I70711460,8799.0,9.082507000466299,19900000.0,2260.0,Manikonda,Apartment,6633333.333333333,14.0,5800.0
3.0,14.0,7,7,0.0,1.0,1.0,1895.0,78.48667,17.38504,5800.0,14.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Sale,Large,1,Manikonda,70711378,W70711378,8799.0,9.082507000466299,16700000.0,1895.0,Manikonda,Apartment,5566666.666666667,14.0,5800.0
3.0,14.0,10,10,0.0,0.5714285714285714,1.0,1910.0,78.48667,17.38504,5800.0,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Large,1,Manikonda,70711234,S70711234,8799.0,9.082507000466299,16800000.0,1910.0,Manikonda,Apartment,5600000.0,14.0,5800.0
3.0,14.0,11,11,0.0,,1.0,1850.0,78.48667,17.38504,5800.0,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Sale,Large,1,Manikonda,70711108,R70711108,8000.0,8.987321812850125,14800000.0,1850.0,Manikonda,Apartment,4933333.333333333,14.0,5800.0
3.0,14.0,11,11,0.0,,1.0,1725.0,78.48667,17.38504,5800.0,14.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Medium,1,Manikonda,70710960,T70710960,8000.0,8.987321812850125,13799999.999999998,1725.0,Manikonda,Apartment,4599999.999999999,14.0,5800.0
3.0,24.0,5,8,14.0,0.7916666666666666,1.0,1500.0,17.411744,78.341175,8000.0,21.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Unknown,Medium,1,: ,70610966,A70610966,40.0,3.713572066704308,6000000000.0,1500.0,: ,Apartment,2000000000.0,21.0,8000.0
3.0,30.0,7,8,12.0,0.9,1.0,1785.0,17.4521407,78.3008519,8000.0,21.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,70598572,Y70598572,25.0,3.258096538021482,4500000000.0,1785.0,: ,Apartment,1500000000.0,21.0,8000.0
,6.0,4,4,0.0,,,1496.0,17.063734,78.488644,8000.0,21.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70603176,K70603176,10499.0,9.259130536145614,1746000.0,1496.0,: ,Land,,21.0,8000.0
2.0,5.0,7,7,49.0,0.8,1.0,1150.0,17.515892,78.32081,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Small,1,: ,70532656,K70532656,5648.0,8.639233817325263,6495000.0,1150.0,: ,Apartment,3247500.0,21.0,8000.0
2.0,5.0,7,7,49.0,0.8,1.0,1150.0,17.515892,78.32081,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Small,1,: ,70532302,L70532302,5648.0,8.639233817325263,6495999.999999999,1150.0,: ,Apartment,3247999.9999999995,21.0,8000.0
2.0,5.0,7,7,49.0,0.4,1.0,1150.0,17.515892,78.32081,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Small,1,: ,70532744,W70532744,5649.0,8.639410824140487,6495999.999999999,1150.0,: ,Apartment,3247999.9999999995,21.0,8000.0
2.0,5.0,7,7,49.0,0.8,1.0,1500.0,17.515892,78.32081,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Medium,1,: ,70532458,E70532458,4330.0,8.373553741214627,6495999.999999999,1500.0,: ,Apartment,3247999.9999999995,21.0,8000.0
3.0,5.0,5,5,50.0,1.0,2.0,1500.0,17.514215,78.3982,8000.0,21.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Medium,2,: ,70532496,T70532496,3568.0,8.18004072349016,5352000.0,1500.0,: ,Apartment,1784000.0,21.0,8000.0
2.0,5.0,7,7,50.0,0.6,1.0,1150.0,17.514215,78.3982,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Small,1,: ,70532170,F70532170,5647.0,8.639056779173078,6495000.0,1150.0,: ,Apartment,3247500.0,21.0,8000.0
2.0,5.0,7,7,50.0,0.6,1.0,1150.0,17.514215,78.3982,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Small,1,: ,70531712,O70531712,5648.0,8.639233817325263,6495999.999999999,1150.0,: ,Apartment,3247999.9999999995,21.0,8000.0
3.0,5.0,6,6,49.0,0.8,2.0,1500.0,17.515892,78.32081,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Medium,2,: ,70532372,P70532372,5567.0,8.624791202014256,8351000.000000001,1500.0,: ,Apartment,2783666.666666667,21.0,8000.0
2.0,5.0,7,7,49.0,0.8,1.0,1150.0,17.515892,78.32081,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Small,1,: ,70532336,I70532336,5648.0,8.639233817325263,6495000.0,1150.0,: ,Apartment,3247500.0,21.0,8000.0
2.0,5.0,7,7,48.0,0.8,1.0,1150.0,17.515892,78.32097,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Small,1,: ,70532410,C70532410,5648.0,8.639233817325263,6495999.999999999,1150.0,: ,Apartment,3247999.9999999995,21.0,8000.0
2.0,5.0,6,6,50.0,0.4,1.0,1150.0,17.514215,78.3982,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Sale,Small,1,: ,70532696,W70532696,5649.0,8.639410824140487,6495999.999999999,1150.0,: ,Apartment,3247999.9999999995,21.0,8000.0
3.0,5.0,7,7,50.0,0.8,2.0,1500.0,17.514215,78.3982,8000.0,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,Medium,2,: ,70532224,Y70532224,5533.0,8.618666160346871,8300000.0,1500.0,: ,Apartment,2766666.6666666665,21.0,8000.0
2.0,30.0,3,5,15.0,0.9666666666666667,1.0,1150.0,17.42278,78.34724,8000.0,21.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,North,Under_Construction,Unknown,Small,1,: ,70524174,F70524174,47.0,3.871201010907891,5500000000.0,1150.0,: ,Apartment,2750000000.0,21.0,8000.0
3.0,14.0,0,4,11.0,0.2857142857142857,0.0,1669.0,17.47078,78.30668,8000.0,28.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Under_Construction,Unknown,Medium,None,: ,70489246,L70489246,29.0,3.4011973816621555,5000000000.0,1669.0,: ,Apartment,1666666666.6666667,28.0,8000.0
,6.0,4,4,0.0,,,1620.0,17.13816,78.39347,8000.0,28.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70488784,F70488784,14499.0,9.581903928408666,2610000.0,1620.0,: ,Land,,28.0,8000.0
,6.0,4,4,0.0,,,1350.0,17.16954,78.47093,8000.0,28.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70484482,B70484482,14499.0,9.581903928408666,2175000.0,1350.0,: ,Land,,28.0,8000.0
2.0,42.0,4,4,12.0,0.35714285714285715,2.0,1296.0,17.4480919,78.3787508,8000.0,28.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Medium,2,: ,70477136,K70477136,13503.0,9.510741216835738,17500000.0,1296.0,: ,Apartment,8750000.0,28.0,8000.0
2.0,31.0,3,5,12.0,0.7096774193548387,1.0,1314.0,17.3973794,78.3856447,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Unknown,Medium,1,: ,70472444,X70472444,34.0,3.5553480614894135,4500000000.0,1314.0,: ,Apartment,2250000000.0,30.0,8000.0
,6.0,4,4,0.0,,,1512.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70469286,T70469286,10499.0,9.259130536145614,1764000.0,1512.0,: ,Land,,30.0,8000.0
3.0,30.0,0,0,12.0,0.6333333333333333,1.0,1800.0,17.45227,78.299843,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Unknown,Medium,1,: ,70430540,I70430540,27.0,3.332204510175204,5000000000.0,1800.0,: ,Apartment,1666666666.6666667,30.0,8000.0
3.0,30.0,3,6,12.0,0.6333333333333333,1.0,1830.0,16.5609,77.85031,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Unknown,Large,1,: ,70430052,F70430052,27.0,3.332204510175204,5000000000.0,1830.0,: ,Apartment,1666666666.6666667,30.0,8000.0
3.0,24.0,4,7,13.0,0.4583333333333333,2.0,1865.0,17.47078,78.30668,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Unknown,Large,2,: ,70429072,N70429072,40.0,3.713572066704308,7499900000.0,1865.0,: ,Apartment,2499966666.6666665,30.0,8000.0
3.0,5.0,5,5,50.0,0.8,2.0,2300.0,17.390257,78.57213,8000.0,30.0,1,0,0,1,0,1,1,0,0,Apartment,Unfurnished,East,Under_Construction,Sale,Large,2,: ,70423046,E70423046,5789.0,8.663887570567042,13300000.0,2300.0,: ,Apartment,4433333.333333333,30.0,8000.0
3.0,5.0,1,2,17.0,,1.0,16300.0,17.4664197,78.285342,8000.0,30.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Sale,XXL,1,: ,70420396,A70420396,6500.0,8.77971129020447,106000000.0,16300.0,: ,Villa,35333333.333333336,30.0,8000.0
3.0,9.0,6,6,48.0,0.6666666666666666,1.0,1935.0,17.4222695,78.3479078,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Unknown,Large,1,: ,70085612,E70085612,36.0,3.6109179126442243,7000000000.0,1935.0,: ,Apartment,2333333333.3333335,30.0,8000.0
,6.0,4,4,0.0,,,1800.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70382784,K70382784,13999.0,9.546812608597396,2800000.0,1800.0,: ,Land,,30.0,8000.0
,6.0,4,4,0.0,,,1503.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70382624,U70382624,10499.0,9.259130536145614,1753000.0,1503.0,: ,Land,,30.0,8000.0
2.0,14.0,10,10,11.0,0.5,1.0,1338.0,17.459904,78.306975,6900.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Sale,Medium,1,Aditya Nagar,70371978,U70371978,6900.0,8.839421607620602,9232000.0,1338.0,Aditya Nagar,Apartment,4616000.0,30.0,6900.0
2.0,14.0,9,9,11.0,0.14285714285714285,1.0,1391.0,17.459904,78.306975,37.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Unfurnished,West,Resale_Old,Sale,Medium,1,Gachibowli,70371884,I70371884,6900.0,8.839421607620602,9598000.0,1391.0,Gachibowli,Apartment,4799000.0,30.0,37.0
3.0,14.0,10,10,11.0,0.42857142857142855,2.0,1935.0,17.459904,78.306975,6900.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Sale,Large,2,Aditya Nagar,70371742,R70371742,6900.0,8.839421607620602,13400000.0,1935.0,Aditya Nagar,Apartment,4466666.666666667,30.0,6900.0
3.0,14.0,10,10,11.0,0.21428571428571427,2.0,1935.0,17.459904,78.306975,6900.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Large,2,"aditya nagar , nallagandla",70371682,O70371682,6900.0,8.839421607620602,13400000.0,1935.0,"aditya nagar , nallagandla",Apartment,4466666.666666667,30.0,6900.0
3.0,14.0,11,11,11.0,1.0,2.0,2162.0,17.459904,78.306975,6900.0,30.0,0,1,1,1,0,0,1,1,0,Apartment,Semi_Furnished,West,Resale_Old,Sale,Large,2,Nanakramguda,70371600,B70371600,6900.0,8.839421607620602,14900000.0,2162.0,Nanakramguda,Apartment,4966666.666666667,30.0,6900.0
3.0,14.0,11,11,11.0,0.6428571428571429,1.0,1754.0,17.459904,78.306975,37.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Sale,Medium,1,Gachibowli,70371484,R70371484,6900.0,8.839421607620602,12100000.0,1754.0,Gachibowli,Apartment,4033333.3333333335,30.0,37.0
3.0,14.0,11,11,11.0,0.14285714285714285,1.0,1896.0,17.459904,78.306975,6900.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Large,1,Nanakramguda,70371258,I70371258,6900.0,8.839421607620602,13100000.0,1896.0,Nanakramguda,Apartment,4366666.666666667,30.0,6900.0
3.0,14.0,11,11,11.0,0.5714285714285714,1.0,1452.0,17.459904,78.306975,37.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,Gachibowli,70371212,Z70371212,6900.0,8.839421607620602,10000000.0,1452.0,Gachibowli,Apartment,3333333.3333333335,30.0,37.0
,6.0,4,4,0.0,,,1497.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70365770,Q70365770,10500.0,9.259225769705994,1747000.0,1497.0,: ,Land,,30.0,8000.0
3.0,14.0,10,10,11.0,1.0,2.0,2162.0,17.459904,78.306975,6900.0,30.0,0,1,1,1,0,0,1,1,0,Apartment,Semi_Furnished,West,Resale_Old,Sale,Large,2,Nanakramguda,70365314,H70365314,6900.0,8.839421607620602,14900000.0,2162.0,Nanakramguda,Apartment,4966666.666666667,30.0,6900.0
3.0,14.0,10,10,11.0,0.6428571428571429,1.0,1754.0,17.459904,78.306975,37.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Sale,Medium,1,Gachibowli,70365246,E70365246,6900.0,8.839421607620602,12100000.0,1754.0,Gachibowli,Apartment,4033333.3333333335,30.0,37.0
3.0,14.0,8,8,11.0,0.07142857142857142,1.0,1896.0,17.459904,78.306975,6900.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Old,Sale,Large,1,Nanakramguda,70365174,Y70365174,6900.0,8.839421607620602,13100000.0,1896.0,Nanakramguda,Apartment,4366666.666666667,30.0,6900.0
3.0,14.0,11,11,11.0,0.14285714285714285,1.0,1452.0,17.459904,78.306975,37.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,Gachibowli,70365090,Y70365090,6900.0,8.839421607620602,10000000.0,1452.0,Gachibowli,Apartment,3333333.3333333335,30.0,37.0
2.0,5.0,2,2,0.0,1.0,2.0,1300.0,78.48667,17.38504,6353.0,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,2,Puppalaguda,70364910,X70364910,6030.0,8.704668113450987,7840000.000000001,1300.0,Puppalaguda,Apartment,3920000.0000000005,30.0,6353.0
2.0,5.0,2,2,0.0,0.8,1.0,1250.0,78.48667,17.38504,6353.0,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,Puppalaguda,70364850,B70364850,6040.0,8.706324840138741,7550000.0,1250.0,Puppalaguda,Apartment,3775000.0,30.0,6353.0
,6.0,4,4,3.0,,,1800.0,17.20869,78.47603,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70363818,H70363818,25000.0,10.12667110305036,5000000.0,1800.0,: ,Land,,30.0,8000.0
,6.0,4,4,0.0,,,1503.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70363478,T70363478,13999.0,9.546812608597396,2338000.0,1503.0,: ,Land,,30.0,8000.0
,5.0,4,4,0.0,,,1486.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70362514,L70362514,10499.0,9.259130536145614,1734000.0,1486.0,: ,Land,,30.0,8000.0
,5.0,4,4,0.0,,,1530.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70362262,Y70362262,14499.0,9.581903928408666,2465000.0,1530.0,: ,Land,,30.0,8000.0
2.0,5.0,1,1,0.0,0.8,2.0,1300.0,78.48667,17.38504,5800.0,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,2,Manikonda,70357498,S70357498,5800.0,8.665785595466064,7840000.000000001,1300.0,Manikonda,Apartment,3920000.0000000005,30.0,5800.0
,6.0,4,4,0.0,,,1629.0,78.48667,17.38504,8000.0,30.0,1,0,0,1,0,0,1,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70353830,R70353830,14499.0,9.581903928408666,2624000.0,1629.0,: ,Land,,30.0,8000.0
3.0,25.0,4,6,13.0,0.48,1.0,1250.0,17.47078,78.30668,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,70347334,K70347334,31.0,3.4657359027997265,3999900000.0,1250.0,: ,Apartment,1333300000.0,30.0,8000.0
3.0,25.0,4,4,13.0,0.56,2.0,1865.0,17.47078,78.30668,8000.0,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Sale,Large,2,: ,70327380,C70327380,10616.0,9.270211769013573,19800000.0,1865.0,: ,Apartment,6600000.0,30.0,8000.0
