PROP_ID,location,AREA,PRICE,BEDROOM_NUM,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,AGE,FLOOR_NUM,TOTAL_FLOOR,BALCONY_NUM,TOTAL_LANDMARK_COUNT,REGISTERED_DAYS,PROPERTY_TYPE,FURNISH,FACING,VERIFIED,LAT,LNG
H70138100,unknown,unknown,8000000.0,2.0,927.0,927.0,,2.5,5.0,5.0,2.0,48.0,30.0,flat,semi-furnished,unknown,0,17.419033,78.444699
L69789776,unknown,unknown,22500000.0,3.0,2385.0,2385.0,,20.0,8.0,15.0,4.0,49.0,60.0,flat,semi-furnished,east,1,17.407219,78.390645
K69973190,unknown,unknown,6500000.0,2.0,918.0,918.0,,12.0,5.0,10.0,1.0,4.0,30.0,flat,semi-furnished,unknown,0,17.520188,78.344915
M70265918,unknown,unknown,18600000.0,3.0,1695.0,1695.0,,0.0,16.0,31.0,1.0,15.0,30.0,flat,furnished,north,1,17.4223092,78.3512067
N66766374,unknown,unknown,23800000.0,4.0,1692.0,1692.0,,12.0,2.0,3.0,2.0,37.0,60.0,villa,semi-furnished,unknown,1,17.538237,78.480804
R66998550,unknown,unknown,8000000.0,2.0,5445.0,5445.0,,20.0,0.0,1.0,2.0,0.0,30.0,house,semi-furnished,unknown,0,17.42169,78.21842
S69853956,bachupally,bachupally,25000000.0,3.0,1800.0,1800.0,,0.0,1.0,2.0,1.0,0.0,30.0,villa,semi-furnished,west,1,,
L70400788,unknown,unknown,59500000.0,9.0,11000.0,11000.0,,0.0,2.0,5.0,1.0,49.0,30.0,villa,unfurnished,north,1,17.499527,78.4767399
Z67938154,pragathi nagar,pragathi nagar,6500000.0,4.0,1600.0,1600.0,,7.5,4.0,4.0,3.0,50.0,90.0,flat,furnished,unknown,1,17.5186369,78.3962529
Z65999992,unknown,unknown,5800000.0,2.0,1225.0,1225.0,,12.0,1.0,5.0,1.0,50.0,60.0,flat,semi-furnished,east,0,17.5203424,78.3970205
G70538418,migh colony,migh colony,9240000.0,3.0,1320.0,1320.0,,7.5,3.0,5.0,1.0,50.0,7.0,flat,furnished,west,0,17.425309,78.505037
X69383392,bachupally,bachupally,9255000.0,3.0,1353.0,1353.0,,12.0,17.0,33.0,1.0,15.0,60.0,flat,unfurnished,west,0,17.53969,78.3581
G67080818,unknown,unknown,8800000.0,3.0,1790.0,1790.0,,20.0,3.0,5.0,3.0,49.0,150.0,flat,semi-furnished,east,0,17.505811,78.539781
U70961086,unknown,unknown,25000000.0,3.0,2500.0,2500.0,,7.5,1.0,2.0,2.0,47.0,3.0,villa,furnished,unknown,0,17.427863,78.43395
P70101300,unknown,unknown,17000000.0,7.0,1080.0,1080.0,,12.0,2.0,3.0,1.0,50.0,30.0,villa,semi-furnished,west,0,17.52198,78.44962
F62875618,unknown,unknown,10500000.0,3.0,1680.0,1680.0,,0.0,5.0,5.0,1.0,5.0,30.0,flat,furnished,east,0,17.394129,78.358085
W70909222,gachibowli,gachibowli,13500000.0,3.0,1495.0,1495.0,,0.0,9.0,12.0,1.0,15.0,4.0,flat,unfurnished,east,0,17.4359437,78.3416731
J70499502,nagaram,nagaram,10200000.0,3.0,1725.0,1725.0,,12.0,1.0,4.0,2.0,27.0,14.0,flat,semi-furnished,east,0,17.485206408706663,78.60681438946276
N70289204,kokapet,kokapet,16200000.000000002,3.0,1905.0,1905.0,,12.0,35.0,35.0,2.0,7.0,14.0,flat,semi-furnished,east,0,17.395671,78.335513
P69949730,unknown,unknown,12200000.0,3.0,1683.0,1683.0,,7.5,1.0,10.0,2.0,50.0,30.0,flat,furnished,east,1,17.472876,78.310177
Q70244858,unknown,unknown,9000000.0,2.0,840.0,840.0,,12.0,5.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,0,17.36821,78.506278
U70696880,unknown,unknown,44000000.0,4.0,3800.0,3800.0,,12.0,1.0,2.0,2.0,5.0,14.0,villa,furnished,east,0,17.640228766466283,78.4828090954698
G70278470,unknown,unknown,10500000.0,3.0,1725.0,1725.0,,12.0,4.0,17.0,2.0,12.0,21.0,flat,semi-furnished,east,0,17.442196,78.280067
S70787420,unknown,unknown,19700000.0,3.0,2230.0,2230.0,,20.0,6.0,9.0,1.0,10.0,,flat,semi-furnished,west,0,17.5222,78.49005
U67086746,unknown,unknown,18500000.0,3.0,1650.0,1650.0,,0.0,1.0,2.0,2.0,10.0,14.0,villa,semi-furnished,west,0,17.55936,78.371912
A69864082,cherlapally,cherlapally,18000000.0,3.0,3258.0,3258.0,,7.5,0.0,1.0,1.0,43.0,30.0,villa,furnished,east,1,17.45723,78.58832
S69128264,isnapur,isnapur,2750000.0,1.0,625.0,625.0,,0.0,3.0,5.0,1.0,6.0,30.0,flat,semi-furnished,north-east,0,17.548606,78.210422
I70413442,manchirevula village,manchirevula village,7495000.0,3.0,1375.0,1375.0,,20.0,2.0,5.0,2.0,1.0,21.0,flat,semi-furnished,west,0,17.3673066,78.3443972
X63664278,unknown,unknown,7800000.0,2.0,1815.0,1815.0,,12.0,0.0,1.0,2.0,1.0,7.0,villa,semi-furnished,east,0,17.280656,78.635099
J69053896,ramachandrapuram,ramachandrapuram,27000000.0,6.0,6400.0,6400.0,,2.5,2.0,4.0,4.0,43.0,14.0,villa,semi-furnished,west,1,17.519291,78.306542
A70622832,unknown,unknown,18500000.0,4.0,200.0,200.0,,20.0,1.0,2.0,2.0,47.0,5.0,villa,semi-furnished,west,0,17.48718,78.5786
U69991082,unknown,unknown,11500000.0,3.0,1894.0,1894.0,,0.0,5.0,10.0,4.0,49.0,7.0,flat,semi-furnished,east,1,17.5133928,78.4672905
L60448322,unknown,unknown,32000000.0,5.0,1800.0,1800.0,,20.0,2.0,3.0,1.0,6.0,60.0,villa,semi-furnished,east,1,17.349758,78.360196
Y68700450,unknown,unknown,11000000.0,3.0,1525.0,1525.0,,20.0,7.0,14.0,1.0,15.0,60.0,flat,semi-furnished,unknown,1,17.5681507,78.4702537
Q70935182,unknown,unknown,10000000.0,2.0,1425.0,1425.0,,7.5,1.0,5.0,1.0,50.0,5.0,flat,semi-furnished,unknown,0,17.447717,78.503656
O68852932,shaikpet,shaikpet,19000000.0,3.0,2100.0,2100.0,,0.0,8.0,22.0,2.0,49.0,90.0,flat,semi-furnished,east,1,17.4059875,78.3908428
N69873164,nagole,nagole,14000000.0,6.0,3350.0,3350.0,,20.0,2.0,3.0,2.0,12.0,30.0,villa,semi-furnished,unknown,1,17.3704242,78.6035628
O70955214,nizampet,nizampet,29500000.0,4.0,1503.0,1503.0,,7.5,2.0,3.0,2.0,0.0,,villa,furnished,unknown,1,,
T70290020,unknown,unknown,8690000.0,3.0,1580.0,1580.0,,12.0,5.0,5.0,3.0,6.0,30.0,flat,semi-furnished,east,0,17.349758,78.360196
I69217542,unknown,unknown,15500000.0,2.0,1314.0,1314.0,,0.0,21.0,31.0,1.0,12.0,60.0,flat,semi-furnished,west,1,17.398775,78.355493
L69776464,bachupally,bachupally,6800000.0,2.0,1180.0,1180.0,,20.0,4.0,4.0,0.0,9.0,14.0,flat,semi-furnished,unknown,1,17.551816,78.3860695
C70273370,unknown,unknown,15100000.0,3.0,1686.0,1686.0,,0.0,3.0,5.0,2.0,15.0,21.0,flat,semi-furnished,west,1,17.507256,78.37092
J70560494,beeramguda,beeramguda,8500000.0,2.0,1126.0,1126.0,,2.5,0.0,1.0,1.0,50.0,,villa,furnished,north,0,17.5090182,78.3001801
H69310878,vaidehi nagar,vaidehi nagar,4600000.0,2.0,1160.0,1160.0,,2.5,4.0,4.0,2.0,50.0,60.0,flat,furnished,north-east,1,17.3209895023955,78.5715980869923
W48194055,unknown,unknown,5200000.0,2.0,1090.0,1090.0,,0.0,5.0,5.0,1.0,15.0,120.0,flat,semi-furnished,unknown,1,17.495165,78.442782
E69031400,anjanadri nagar,anjanadri nagar,6500000.0,2.0,1800.0,1800.0,,7.5,1.0,2.0,2.0,30.0,60.0,house,semi-furnished,west,0,17.3471456259219,78.6030086945502
M70831398,unknown,unknown,15000000.0,4.0,1980.0,1980.0,,7.5,1.0,2.0,1.0,50.0,3.0,villa,furnished,west,0,17.497737,78.501152
J70332504,unknown,unknown,9600000.0,3.0,1600.0,1600.0,,0.0,4.0,5.0,1.0,37.0,30.0,flat,unfurnished,north,0,17.388287,78.370072
L68544238,unknown,unknown,7250000.0,3.0,1367.0,1367.0,,12.0,7.0,20.0,2.0,11.0,30.0,flat,semi-furnished,unknown,0,17.529715,78.259844
J69904130,unknown,unknown,17900000.0,3.0,1965.0,1965.0,,20.0,23.0,30.0,2.0,12.0,30.0,flat,semi-furnished,west,1,17.45227,78.299843
X69662134,unknown,unknown,15500000.0,2.0,1290.0,1290.0,,20.0,14.0,24.0,1.0,12.0,30.0,flat,semi-furnished,east,0,17.45753,78.36247
B70020520,kondapur,kondapur,10200000.0,2.0,1121.0,1121.0,,0.0,3.0,6.0,2.0,49.0,30.0,flat,furnished,unknown,1,17.4609913,78.3532083
Q70944066,unknown,unknown,12500000.0,4.0,2715.0,2715.0,,12.0,4.0,15.0,2.0,0.0,,flat,semi-furnished,west,0,17.443354,78.182044
P70630544,unknown,unknown,8500000.0,3.0,1350.0,1350.0,,2.5,3.0,5.0,3.0,47.0,14.0,flat,unfurnished,unknown,1,17.503176,78.394379
W70511604,unknown,unknown,40000000.0,4.0,4100.0,4100.0,,7.5,5.0,5.0,0.0,48.0,14.0,flat,furnished,west,1,17.428113,78.436765
J70681720,unknown,unknown,4700000.0,2.0,1053.0,1053.0,,12.0,2.0,5.0,2.0,12.0,14.0,flat,semi-furnished,unknown,0,17.318429,78.451794
C70681422,unknown,unknown,6700000.0,3.0,1500.0,1500.0,,12.0,1.0,5.0,3.0,12.0,14.0,flat,semi-furnished,unknown,0,17.318429,78.451794
E69763266,gandimaisamma,gandimaisamma,5900000.0,2.0,1200.0,1200.0,,12.0,8.0,14.0,2.0,8.0,30.0,flat,semi-furnished,west,0,17.587951,78.443155
R69863360,unknown,unknown,8800000.0,3.0,1350.0,1350.0,,2.5,3.0,5.0,1.0,47.0,30.0,flat,furnished,east,1,17.4948,78.3996
A68834658,unknown,unknown,6200000.0,2.0,1335.0,1335.0,,0.0,3.0,4.0,2.0,10.0,60.0,flat,semi-furnished,north,1,17.5468498,78.3650231
G63234538,5th phase kphb,5th phase kphb,21500000.0,3.0,2259.0,2259.0,,20.0,31.0,35.0,3.0,8.0,21.0,flat,semi-furnished,east,0,17.4747519,78.391788
L68738686,bachupally,bachupally,7000000.0,2.0,1135.0,1135.0,,20.0,2.0,5.0,1.0,15.0,90.0,flat,semi-furnished,east,1,17.555911,78.384207
F70273426,unknown,unknown,16399999.999999998,2.0,2080.0,2080.0,,2.5,0.0,1.0,0.0,50.0,21.0,villa,unfurnished,unknown,1,17.366281,78.459663
F69003460,unknown,unknown,8700000.0,2.0,1210.0,1210.0,,0.0,4.0,5.0,1.0,17.0,60.0,flat,furnished,west,1,17.4664197,78.285342
V70600384,"b.n.reddy nagar,vinayaka hills,road no:-14, almas guda","b.n.reddy nagar,vinayaka hills,road no:-14, almas guda",9200000.0,2.0,1350.0,1350.0,,2.5,0.0,1.0,1.0,0.0,21.0,villa,semi-furnished,north,0,,
R70295976,unknown,unknown,7500000.0,2.0,1140.0,1140.0,,7.5,2.0,5.0,1.0,48.0,21.0,flat,furnished,unknown,0,17.42702,78.49646
L69747478,kondapur,kondapur,11500000.0,3.0,1600.0,1600.0,,2.5,2.0,6.0,1.0,49.0,30.0,flat,semi-furnished,east,1,17.4609913,78.3532083
J65701504,unknown,unknown,12000000.0,2.0,2767.0,2767.0,,7.5,0.0,1.0,4.0,18.0,150.0,villa,semi-furnished,north,0,17.513195,78.596818
S70075978,unknown,unknown,12500000.0,3.0,1575.0,1575.0,,0.0,3.0,5.0,2.0,49.0,3.0,flat,furnished,east,0,17.409201,78.365617
N69584878,unknown,unknown,8850000.0,4.0,1901.0,1901.0,,12.0,2.0,7.0,2.0,49.0,60.0,flat,semi-furnished,unknown,0,17.3984424,78.4174852
E70500778,kompally,kompally,5900000.0,2.0,842.0,842.0,,20.0,2.0,5.0,2.0,5.0,21.0,flat,semi-furnished,east,1,17.53942,78.513112
G69393488,malakpet,malakpet,9700000.0,6.0,963.0,963.0,,2.5,1.0,2.0,2.0,49.0,60.0,villa,unfurnished,unknown,1,17.376286,78.494843
S65899008,unknown,unknown,9000000.0,3.0,1600.0,1600.0,,7.5,3.0,5.0,2.0,50.0,60.0,flat,semi-furnished,west,0,17.3969265,78.4901118
C68402314,unknown,unknown,5200000.0,3.0,1350.0,1350.0,,7.5,1.0,3.0,2.0,0.0,120.0,flat,unfurnished,east,0,,
D70442848,unknown,unknown,7000000.0,2.0,1032.0,1032.0,,7.5,1.0,5.0,2.0,48.0,21.0,flat,furnished,west,1,17.4275766,78.4585875
R69717976,bolarum,bolarum,7600000.0,2.0,1140.0,1140.0,,20.0,2.0,5.0,2.0,50.0,3.0,flat,semi-furnished,north,0,17.5182555,78.5082769
I70161990,nagole,nagole,10500000.0,3.0,1134.0,1134.0,,7.5,1.0,1.0,3.0,50.0,30.0,house,furnished,unknown,1,17.3697735,78.5618265
F69646190,unknown,unknown,24000000.0,3.0,3330.0,3330.0,,12.0,37.0,45.0,1.0,13.0,60.0,flat,semi-furnished,east,0,17.395955,78.358762
S69175998,unknown,unknown,13200000.0,3.0,2200.0,2200.0,,12.0,2.0,5.0,3.0,49.0,90.0,flat,semi-furnished,east,1,17.3464806,78.5509583
R55120800,unknown,unknown,12300000.0,3.0,1513.0,1513.0,,20.0,5.0,5.0,2.0,50.0,14.0,flat,furnished,east,1,17.47946,78.33037
V70007764,unknown,unknown,7500000.0,3.0,1400.0,1400.0,,20.0,3.0,5.0,1.0,16.0,30.0,flat,semi-furnished,west,0,17.3676045,78.3742678
O67908910,shaikpet,shaikpet,17500000.0,3.0,2100.0,2100.0,,20.0,16.0,22.0,2.0,49.0,30.0,flat,semi-furnished,west,1,17.406722,78.394564
Q68280836,moula ali,moula ali,7500000.0,2.0,1240.0,1240.0,,12.0,1.0,4.0,2.0,0.0,120.0,flat,semi-furnished,north-east,0,,
E69735788,unknown,unknown,20000000.0,2.0,1998.0,1998.0,,7.5,0.0,,0.0,50.0,30.0,villa,furnished,west,1,17.44751,78.538724
Z70160228,moula ali,moula ali,12500000.0,3.0,1593.0,1593.0,,12.0,1.0,5.0,2.0,47.0,30.0,flat,semi-furnished,west,0,17.4670305,78.5571881
N69360226,unknown,unknown,9075000.0,3.0,1960.0,1960.0,,12.0,5.0,5.0,1.0,37.0,60.0,flat,semi-furnished,east,1,17.538237,78.480804
J70041254,jawahar nagar,jawahar nagar,3925000.0,2.0,870.0,870.0,,7.5,2.0,3.0,2.0,49.0,30.0,flat,furnished,north-east,1,17.4406386,78.4282972
G68656386,aminpur,aminpur,16500000.0,4.0,2600.0,2600.0,,20.0,1.0,2.0,2.0,48.0,5.0,villa,semi-furnished,east,1,17.517028,78.323802
W68587058,pragathi nagar,pragathi nagar,5200000.0,2.0,1103.0,1103.0,,7.5,3.0,4.0,2.0,0.0,60.0,flat,furnished,east,1,,
E62435212,unknown,unknown,13000000.0,2.0,1279.0,1279.0,,0.0,14.0,27.0,2.0,7.0,3.0,flat,semi-furnished,west,0,17.47699,78.39062
X69114326,unknown,unknown,7000000.0,2.0,1150.0,1150.0,,2.5,5.0,5.0,2.0,50.0,90.0,flat,semi-furnished,west,1,17.40665,78.37
I69492152,unknown,unknown,13500000.0,4.0,1458.0,1458.0,,20.0,1.0,2.0,2.0,50.0,60.0,villa,furnished,north,1,17.327119,78.589535
O69817780,unknown,unknown,6000000.0,2.0,1107.0,1107.0,,20.0,4.0,5.0,1.0,50.0,4.0,flat,semi-furnished,west,1,17.435821,78.560357
W70059548,unknown,unknown,11500000.0,3.0,1685.0,1685.0,,20.0,5.0,15.0,1.0,15.0,30.0,flat,semi-furnished,east,0,17.538237,78.480804
A68951172,pocharam,pocharam,4795000.0,3.0,1360.0,1360.0,,7.5,2.0,7.0,1.0,10.0,60.0,flat,furnished,east,0,17.42468,78.666781
R69857704,krishna reddy pet,krishna reddy pet,14000000.0,3.0,1540.0,1540.0,,2.5,1.0,2.0,2.0,50.0,30.0,villa,furnished,unknown,1,17.536121,78.289779
X70244930,unknown,unknown,13000000.0,3.0,1050.0,1050.0,,12.0,4.0,5.0,1.0,50.0,30.0,flat,semi-furnished,north,0,17.398686,78.505806
S69914056,unknown,unknown,13000000.0,3.0,1675.0,1675.0,,20.0,5.0,5.0,2.0,26.0,60.0,flat,semi-furnished,east,0,17.40223,78.3444
J69600862,unknown,unknown,13500000.0,3.0,1830.0,1830.0,,7.5,9.0,9.0,2.0,50.0,60.0,flat,furnished,unknown,1,17.431317,78.513772
W70798234,unknown,unknown,9400000.0,2.0,1090.0,1090.0,,0.0,3.0,6.0,1.0,25.0,7.0,flat,unfurnished,unknown,0,17.3923634,78.3621784
P70141344,hastinapuram,hastinapuram,6500000.0,2.0,1000.0,1000.0,,12.0,5.0,5.0,1.0,50.0,3.0,flat,semi-furnished,east,1,17.324113,78.5519
P70269896,chandrayangutta,chandrayangutta,12100000.0,3.0,2106.0,2106.0,,7.5,0.0,1.0,1.0,19.0,,villa,furnished,unknown,1,17.3154003,78.4711424
I68737504,unknown,unknown,25000000.0,2.0,1800.0,1800.0,,7.5,0.0,1.0,1.0,50.0,90.0,villa,unfurnished,south,1,17.5068072,78.5014759
T70454394,miyapur,miyapur,5800000.0,2.0,918.0,918.0,,12.0,12.0,12.0,1.0,4.0,14.0,flat,unfurnished,north,0,17.509181,78.3521088
U69364950,unknown,unknown,3900000.0,2.0,910.0,910.0,,20.0,5.0,5.0,1.0,10.0,6.0,flat,semi-furnished,east,0,17.5316,78.26729
H70312174,mahendra hills,mahendra hills,12900000.0,3.0,1405.0,1405.0,,20.0,2.0,5.0,1.0,50.0,30.0,flat,semi-furnished,east,1,17.454981,78.519109
G69994684,unknown,unknown,13500000.0,2.0,1044.0,1044.0,,7.5,1.0,2.0,2.0,48.0,30.0,villa,furnished,south,1,17.46825,78.44908
Q64419448,vanasthalipuram,vanasthalipuram,12000000.0,3.0,2000.0,2000.0,,12.0,1.0,4.0,3.0,50.0,60.0,flat,semi-furnished,north-east,1,17.3253751,78.574602
X69030436,marredpally,marredpally,5900000.0,2.0,1000.0,1000.0,,7.5,5.0,5.0,1.0,50.0,90.0,flat,furnished,east,1,17.44704,78.50547
H69845816,beeramguda,beeramguda,27500000.0,5.0,5800.0,5800.0,,20.0,2.0,3.0,3.0,35.0,30.0,villa,semi-furnished,east,1,17.526205,78.304924
W68083292,pragathi nagar,pragathi nagar,8500000.0,3.0,1680.0,1680.0,,20.0,3.0,4.0,1.0,50.0,60.0,flat,semi-furnished,east,1,17.5203424,78.3970205
Y66831554,unknown,unknown,9200000.0,2.0,1200.0,1200.0,,7.5,4.0,5.0,2.0,50.0,90.0,flat,semi-furnished,unknown,1,17.3956121,78.4920818
H70430022,harithavanam colony,harithavanam colony,5200000.0,2.0,1075.0,1075.0,,0.0,1.0,5.0,2.0,11.0,14.0,flat,semi-furnished,east,1,17.543522,78.366315
K69018584,injapur,injapur,9200000.0,3.0,1350.0,1350.0,,20.0,1.0,2.0,2.0,33.0,90.0,villa,semi-furnished,west,1,17.307541,78.590305
G69242048,unknown,unknown,79000000.0,4.0,342.0,342.0,,7.5,1.0,2.0,2.0,41.0,90.0,villa,semi-furnished,west,0,17.454727,78.368947
S45359197,new malakpet,new malakpet,120000000.0,5.0,750.0,750.0,,2.5,2.0,3.0,2.0,50.0,4.0,villa,semi-furnished,unknown,0,17.36821,78.506278
K70494490,attapur,attapur,11000000.0,2.0,1062.0,1062.0,,7.5,0.0,1.0,0.0,49.0,21.0,villa,semi-furnished,west,1,17.369071,78.433106
G69943542,unknown,unknown,47500000.0,5.0,300.0,300.0,,12.0,2.0,3.0,2.0,0.0,30.0,villa,semi-furnished,east,0,,
B70991400,unknown,unknown,13899999.999999998,4.0,2600.0,2600.0,,0.0,1.0,2.0,1.0,1.0,,villa,semi-furnished,unknown,0,17.27395,78.59163
B68312946,unknown,unknown,12500000.0,3.0,1700.0,1700.0,,12.0,1.0,5.0,1.0,8.0,60.0,flat,unfurnished,east,0,17.533129,78.365514
H69136012,nallagandla,nallagandla,8800000.0,2.0,1214.0,1214.0,,20.0,9.0,14.0,2.0,11.0,90.0,flat,semi-furnished,east,1,17.459904,78.306975
V67585032,madinaguda,madinaguda,12000000.0,3.0,1670.0,1670.0,,2.5,4.0,4.0,3.0,49.0,90.0,flat,semi-furnished,east,1,17.490589,78.342543
L67352032,yellareddyguda,yellareddyguda,5400000.0,2.0,980.0,980.0,,2.5,2.0,5.0,2.0,50.0,90.0,flat,semi-furnished,north,1,17.4312892,78.4465453
Y69320534,unknown,unknown,11000000.0,3.0,2000.0,2000.0,,0.0,1.0,4.0,2.0,50.0,60.0,flat,furnished,unknown,0,17.4478104,78.5263305
W70176310,ramakrishnapuram,ramakrishnapuram,25000000.0,3.0,2400.0,2400.0,,7.5,0.0,,1.0,47.0,30.0,villa,furnished,unknown,0,17.47392,78.53698
T70584750,unknown,unknown,11500000.0,3.0,1420.0,1420.0,,0.0,9.0,10.0,2.0,49.0,21.0,flat,furnished,north,0,17.510262,78.335388
H64974268,medchal,medchal,4800000.0,2.0,1295.0,1295.0,,20.0,2.0,5.0,0.0,0.0,21.0,house,semi-furnished,east,0,,
R70895396,pragathi nagar,pragathi nagar,29500000.0,3.0,2133.0,2133.0,,7.5,1.0,2.0,1.0,50.0,6.0,villa,furnished,east,0,17.5203424,78.3970205
U70698630,unknown,unknown,20000000.0,3.0,2300.0,2300.0,,0.0,6.0,9.0,3.0,45.0,,flat,semi-furnished,unknown,1,17.442908,78.470008
T69114312,unknown,unknown,16000000.0,3.0,1945.0,1945.0,,20.0,8.0,12.0,1.0,15.0,60.0,flat,unfurnished,west,1,17.388564,78.336152
O65026378,unknown,unknown,5800000.0,2.0,1025.0,1025.0,,20.0,2.0,5.0,2.0,50.0,,flat,semi-furnished,east,1,17.4018092,78.5601892
V70741186,unknown,unknown,13000000.0,3.0,1845.0,1845.0,,20.0,6.0,12.0,2.0,50.0,3.0,flat,semi-furnished,east,1,17.321852,78.549902
R70402136,lb nagar,lb nagar,8280000.0,3.0,1725.0,1725.0,,20.0,4.0,4.0,2.0,49.0,30.0,flat,furnished,north,0,17.3464806,78.5509583
Y70013838,nizampet,nizampet,12000000.0,3.0,963.0,963.0,,7.5,1.0,2.0,1.0,50.0,4.0,villa,semi-furnished,west,1,17.5179636,78.3813785
K69747318,mansoorabad,mansoorabad,12500000.0,3.0,1525.0,1525.0,,12.0,2.0,5.0,2.0,50.0,60.0,flat,semi-furnished,east,0,17.349561,78.561578
I69298228,unknown,unknown,7900000.0,3.0,1500.0,1500.0,,20.0,2.0,5.0,2.0,17.0,60.0,flat,semi-furnished,east,1,17.311940823733476,78.47302608769566
O70508536,unknown,unknown,15600000.0,3.0,1495.0,1495.0,,7.5,9.0,9.0,1.0,49.0,7.0,flat,furnished,west,1,17.4609913,78.3532083
Q70697582,unknown,unknown,10000000.0,2.0,1485.0,1485.0,,7.5,0.0,1.0,3.0,50.0,7.0,villa,semi-furnished,east,1,17.323048,78.534004
F69506842,hyder nagar,hyder nagar,12500000.0,3.0,1650.0,1650.0,,2.5,4.0,5.0,3.0,47.0,21.0,flat,furnished,unknown,1,17.50203,78.3828
S69769978,medipally,medipally,5200000.0,2.0,1062.0,1062.0,,0.0,2.0,4.0,2.0,49.0,60.0,flat,semi-furnished,east,1,17.40777,78.6025
Y66969796,unknown,unknown,12500000.0,4.0,2367.0,2367.0,,7.5,0.0,1.0,2.0,46.0,90.0,villa,semi-furnished,north,1,17.48082,78.566038
N67643918,unknown,unknown,12500000.0,2.0,1250.0,1250.0,,12.0,10.0,19.0,1.0,9.0,30.0,flat,unfurnished,unknown,0,17.467762,78.408146
S69158938,unknown,unknown,14600000.0,3.0,2350.0,2350.0,,20.0,2.0,4.0,2.0,47.0,90.0,flat,furnished,east,1,17.492624,78.5435
J68660928,unknown,unknown,6500000.0,2.0,1020.0,1020.0,,2.5,2.0,5.0,1.0,50.0,90.0,flat,furnished,north-east,1,17.4478104,78.5263305
J68716204,sri balaji layout,sri balaji layout,7500000.0,3.0,1611.0,1611.0,,7.5,3.0,5.0,2.0,50.0,30.0,flat,furnished,west,1,17.525542,78.423112
Q69594600,unknown,unknown,7000000.0,2.0,1280.0,1280.0,,12.0,7.0,10.0,2.0,49.0,60.0,flat,semi-furnished,north,0,17.499527,78.4767399
L68402768,ameerpet,ameerpet,9940000.0,3.0,1420.0,1420.0,,7.5,1.0,6.0,3.0,50.0,30.0,flat,furnished,north,0,17.436393,78.445017
K69632824,unknown,unknown,7500000.0,2.0,994.0,994.0,,0.0,4.0,10.0,1.0,15.0,60.0,flat,semi-furnished,unknown,1,17.325907,78.424158
V70560714,unknown,unknown,38000000.0,4.0,3888.0,3888.0,,12.0,2.0,3.0,1.0,0.0,14.0,villa,semi-furnished,east,0,17.443855,78.250431
Z69140466,nizampet,nizampet,4500000.0,2.0,1155.0,1155.0,,7.5,2.0,5.0,1.0,50.0,90.0,flat,furnished,east,1,17.5179636,78.3813785
B69251168,aminpur,aminpur,7800000.0,2.0,1161.0,1161.0,,2.5,2.0,3.0,1.0,9.0,60.0,flat,furnished,east,1,17.531639,78.339914
S69636816,unknown,unknown,6300000.0,3.0,1150.0,1150.0,,7.5,1.0,4.0,2.0,46.0,60.0,flat,furnished,north,1,17.41363,78.4894
W69677530,unknown,unknown,16000000.0,3.0,1350.0,1350.0,,20.0,1.0,2.0,1.0,6.0,5.0,villa,furnished,west,1,17.529701,78.333031
K68043010,santosh nagar,santosh nagar,6300000.0,2.0,950.0,950.0,,2.5,5.0,6.0,1.0,45.0,30.0,flat,semi-furnished,north,1,17.39336,78.438999
N70194782,kapra,kapra,7000000.0,3.0,1143.0,1143.0,,2.5,1.0,5.0,1.0,45.0,30.0,flat,semi-furnished,north-east,0,17.48879,78.57167
M69032774,unknown,unknown,6300000.0,2.0,1020.0,1020.0,,0.0,2.0,4.0,2.0,0.0,90.0,flat,furnished,east,1,,
P69905994,unknown,unknown,9000000.0,3.0,1490.0,1490.0,,7.5,3.0,5.0,2.0,47.0,14.0,flat,furnished,east,1,17.503046,78.385331
T69492220,unknown,unknown,6743000.000000001,2.0,1226.0,1226.0,,20.0,2.0,6.0,1.0,15.0,14.0,flat,semi-furnished,east,0,17.505396,78.555038
L68306082,sr naik nagar,sr naik nagar,16500000.0,3.0,2700.0,2700.0,,7.5,0.0,1.0,0.0,50.0,120.0,villa,semi-furnished,west,1,17.53274,78.44489
C70666028,unknown,unknown,30000000.0,3.0,3128.0,3128.0,,12.0,9.0,10.0,3.0,5.0,14.0,flat,semi-furnished,unknown,0,17.38499,78.371036
C69038206,injapur,injapur,7000000.0,2.0,1350.0,1350.0,,0.0,0.0,1.0,1.0,33.0,90.0,villa,semi-furnished,west,1,17.307541,78.590305
L69794682,manikonda,manikonda,11500000.0,2.0,1237.0,1237.0,,0.0,1.0,5.0,1.0,49.0,60.0,flat,semi-furnished,east,1,17.389452,78.37297
E69336586,unknown,unknown,12000000.0,2.0,1330.0,1330.0,,20.0,12.0,24.0,1.0,50.0,60.0,flat,semi-furnished,east,1,17.4018092,78.5601892
D68997030,unknown,unknown,6000000.0,2.0,1050.0,1050.0,,7.5,2.0,4.0,2.0,50.0,90.0,flat,furnished,unknown,1,17.4154884,78.5717631
V66690788,unknown,unknown,7200000.0,3.0,1530.0,1530.0,,2.5,5.0,10.0,2.0,49.0,90.0,flat,furnished,west,1,17.510262,78.335388
