BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,TARGET_PRICE_SQFT,FLOOR_RATIO_WAS_MISSING,BALCONY_NUM_WAS_MISSING,BEDROOM_NUM_CLEAN_WAS_MISSING,TOTAL_FLOOR_WAS_MISSING
3.0,2.0,13,13,0.0,0.5384615384615384,1.0,1800.0,0.0,0.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,West,Under_Construction,Medium,1,Bachupally,11627.0,1,0,0,0
9.0,5.0,1,1,49.0,0.5384615384615384,1.0,11000.0,17.499527,78.4767399,30.0,1,0,0,1,0,1,0,0,0,Villa,Unfurnished,North,Under_Construction,XXL,1,: ,5400.0,1,0,0,0
4.0,4.0,3,3,50.0,1.0,3.0,1600.0,17.5186369,78.3962529,90.0,1,0,0,1,0,1,1,1,0,Apartment,Furnished,Unknown,5_10_yrs,Medium,3+,Pragathi Nagar,4062.0,0,0,0,0
2.0,5.0,9,9,50.0,0.2,1.0,1225.0,17.5203424,78.3970205,60.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,4500.0,0,0,0,0
3.0,5.0,14,17,50.0,0.6,1.0,1320.0,17.425309,78.505037,7.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,5_10_yrs,Medium,1,Migh Colony,7000.0,0,0,0,0
3.0,33.0,3,3,15.0,0.5151515151515151,1.0,1353.0,17.53969,78.3581,60.0,0,1,1,1,0,0,1,0,0,Apartment,Unfurnished,West,Resale_Old,Medium,1,Bachupally,6840.0,0,0,0,0
3.0,5.0,6,6,49.0,0.6,3.0,1790.0,17.505811,78.539781,150.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,3+,: ,4916.0,0,0,0,0
3.0,2.0,0,0,47.0,0.5384615384615384,2.0,2500.0,17.427863,78.43395,3.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,Unknown,5_10_yrs,Large,2,: ,10000.0,1,0,0,0
7.0,3.0,0,0,50.0,0.5384615384615384,1.0,1080.0,17.52198,78.44962,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Old,Small,1,: ,141666.0,1,0,0,0
3.0,5.0,9,10,5.0,1.0,1.0,1680.0,17.394129,78.358085,30.0,1,0,0,1,0,0,1,1,0,Apartment,Furnished,East,Under_Construction,Medium,1,: ,6250.0,0,0,0,0
3.0,12.0,3,4,15.0,0.75,1.0,1495.0,17.4359437,78.3416731,4.0,1,0,0,1,0,0,1,0,0,Apartment,Unfurnished,East,Under_Construction,Medium,1,Gachibowli,9030.0,0,0,0,0
3.0,4.0,4,5,27.0,0.25,2.0,1725.0,17.485206408706663,78.60681438946276,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,Nagaram,6003.0,0,0,0,0
3.0,35.0,16,16,7.0,1.0,2.0,1905.0,17.395671,78.335513,14.0,0,1,1,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,Kokapet,7700.0,0,0,0,0
3.0,10.0,19,22,50.0,0.1,2.0,1683.0,17.472876,78.310177,30.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,5_10_yrs,Medium,2,: ,7427.0,0,0,0,0
2.0,5.0,4,4,50.0,1.0,1.0,840.0,17.36821,78.506278,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Small,1,: ,10714.0,0,0,0,0
4.0,2.0,9,10,5.0,0.5384615384615384,2.0,3800.0,17.640228766466283,78.4828090954698,14.0,0,1,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Old,XL,2,: ,11578.0,1,0,0,0
3.0,17.0,8,8,12.0,0.2352941176470588,2.0,1725.0,17.442196,78.280067,21.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,6100.0,0,0,0,0
3.0,9.0,9,9,10.0,0.6666666666666666,1.0,2230.0,17.5222,78.49005,,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,1,: ,10824.0,0,0,0,0
3.0,2.0,25,28,10.0,0.5384615384615384,2.0,1650.0,17.55936,78.371912,14.0,1,0,1,1,0,0,1,0,0,Villa,Semi_Furnished,West,Under_Construction,Medium,2,: ,14741.0,1,0,0,0
3.0,1.0,7,8,43.0,0.5384615384615384,1.0,3258.0,17.45723,78.58832,30.0,1,0,0,1,0,1,0,0,0,Villa,Furnished,East,5_10_yrs,XL,1,Cherlapally,46961.0,1,0,0,0
1.0,5.0,10,10,6.0,0.6,1.0,625.0,17.548606,78.210422,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Under_Construction,Micro,1,Isnapur,4400.0,0,0,0,0
3.0,5.0,20,23,1.0,0.4,2.0,1375.0,17.3673066,78.3443972,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,2,Manchirevula Village,5454.0,0,0,0,0
2.0,1.0,8,9,1.0,0.5384615384615384,2.0,1815.0,17.280656,78.635099,7.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,2,: ,4683.0,1,0,0,0
6.0,4.0,3,4,43.0,0.5384615384615384,4.0,6400.0,17.519291,78.306542,14.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,West,0_5_yrs,XXL,3+,Ramachandrapuram,4218.0,1,0,0,0
4.0,2.0,5,6,47.0,0.5384615384615384,2.0,200.0,17.48718,78.5786,5.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Micro,2,: ,92500.0,1,0,0,0
3.0,10.0,20,20,49.0,0.5,4.0,1894.0,17.5133928,78.4672905,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,3+,: ,6071.0,0,0,0,0
5.0,3.0,10,10,6.0,0.5384615384615384,1.0,1800.0,17.349758,78.360196,60.0,1,0,0,1,0,1,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,8476.0,1,0,0,0
3.0,14.0,20,20,15.0,0.5,1.0,1525.0,17.5681507,78.4702537,60.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Medium,1,: ,7213.0,0,0,0,0
2.0,5.0,0,0,50.0,0.2,1.0,1425.0,17.447717,78.503656,5.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,5_10_yrs,Medium,1,: ,7017.0,0,0,0,0
3.0,22.0,9,10,49.0,0.3636363636363636,2.0,2100.0,17.4059875,78.3908428,90.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,2,Shaikpet,10555.0,0,0,0,0
6.0,3.0,2,4,12.0,0.5384615384615384,2.0,3350.0,17.3704242,78.6035628,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,NW,Resale_Very_Old,XL,2,Nagole,4179.0,1,0,0,0
4.0,3.0,0,0,0.0,0.5384615384615384,2.0,1503.0,78.386311,17.51298,,1,0,0,1,0,1,1,0,0,Villa,Furnished,Unknown,5_10_yrs,Medium,2,Nizampet,19627.0,1,0,0,0
3.0,5.0,8,9,6.0,1.0,3.0,1580.0,17.349758,78.360196,30.0,0,1,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,3+,: ,5500.0,0,0,0,0
2.0,31.0,27,29,12.0,0.6774193548387096,1.0,1314.0,17.398775,78.355493,60.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,1,: ,12557.0,0,0,0,0
2.0,4.0,0,0,9.0,1.0,0.0,1180.0,17.551816,78.3860695,14.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Small,Unknown,Bachupally,5763.0,0,0,0,0
3.0,5.0,20,21,15.0,0.6,2.0,1686.0,17.507256,78.37092,21.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,2,: ,8956.0,0,0,0,0
2.0,1.0,5,5,50.0,0.5384615384615384,1.0,1126.0,17.5090182,78.3001801,,1,0,0,1,0,0,0,0,0,Villa,Furnished,North,0_5_yrs,Small,1,Beeramguda,75878.0,1,0,0,0
2.0,4.0,4,5,50.0,1.0,2.0,1160.0,17.3209895023955,78.5715980869923,60.0,1,0,0,1,0,1,1,1,0,Apartment,Furnished,NE,0_5_yrs,Small,2,Vaidehi Nagar,3965.0,0,0,0,0
2.0,5.0,8,8,15.0,1.0,1.0,1090.0,17.495165,78.442782,120.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,Unknown,Under_Construction,Small,1,: ,4770.0,0,0,0,0
2.0,2.0,1,1,30.0,0.5384615384615384,2.0,1800.0,17.3471456259219,78.6030086945502,60.0,1,0,0,1,0,0,1,0,0,Builder_Floor,Semi_Furnished,West,5_10_yrs,Medium,2,Anjanadri Nagar,3611.0,1,0,0,0
4.0,2.0,4,4,50.0,0.5384615384615384,1.0,1980.0,17.497737,78.501152,3.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,West,5_10_yrs,Large,1,: ,68181.0,1,0,0,0
3.0,5.0,0,0,37.0,0.8,1.0,1600.0,17.388287,78.370072,30.0,1,0,0,1,0,0,1,0,0,Apartment,Unfurnished,North,Under_Construction,Medium,1,: ,6000.0,0,0,0,0
3.0,20.0,6,7,11.0,0.35,2.0,1367.0,17.529715,78.259844,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Medium,2,: ,5303.0,0,0,0,0
3.0,30.0,14,14,12.0,0.7666666666666667,2.0,1965.0,17.45227,78.299843,30.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,2,: ,9109.0,0,0,0,0
2.0,24.0,23,23,12.0,0.5833333333333334,1.0,1290.0,17.45753,78.36247,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,12015.0,0,0,0,0
2.0,6.0,14,14,49.0,0.5,2.0,1121.0,17.4609913,78.3532083,30.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,Unknown,Under_Construction,Small,2,Kondapur,9705.0,0,0,0,0
4.0,15.0,7,7,0.0,0.2666666666666666,2.0,2715.0,17.443354,78.182044,,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,XL,2,: ,4700.0,0,0,0,0
3.0,5.0,0,0,47.0,0.6,3.0,1350.0,17.503176,78.394379,14.0,1,0,0,1,0,1,1,0,0,Apartment,Unfurnished,Unknown,0_5_yrs,Medium,3+,: ,6296.0,0,0,0,0
4.0,5.0,9,9,48.0,1.0,0.0,4100.0,17.428113,78.436765,14.0,1,0,0,1,0,1,1,1,0,Apartment,Furnished,West,5_10_yrs,XL,Unknown,: ,9756.0,0,0,0,0
2.0,5.0,7,7,12.0,0.4,2.0,1053.0,17.318429,78.451794,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Small,2,: ,4463.0,0,0,0,0
3.0,5.0,7,7,12.0,0.2,3.0,1500.0,17.318429,78.451794,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Old,Medium,3+,: ,4466.0,0,0,0,0
2.0,14.0,13,13,8.0,0.5714285714285714,2.0,1200.0,17.587951,78.443155,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Small,2,Gandimaisamma,4750.0,0,0,0,0
3.0,5.0,7,7,47.0,0.6,1.0,1350.0,17.4948,78.3996,30.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,0_5_yrs,Medium,1,: ,6518.0,0,0,0,0
2.0,4.0,1,2,10.0,0.75,2.0,1335.0,17.5468498,78.3650231,60.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,North,Under_Construction,Medium,2,: ,4644.0,0,0,0,0
3.0,35.0,18,18,8.0,0.8857142857142857,3.0,2259.0,17.4747519,78.391788,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,3+,5th Phase KPHB,9517.0,0,0,0,0
2.0,5.0,9,10,15.0,0.4,1.0,1135.0,17.555911,78.384207,90.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,1,Bachupally,6167.0,0,0,0,0
2.0,1.0,0,0,50.0,0.5384615384615384,0.0,2080.0,17.366281,78.459663,21.0,1,0,0,1,0,1,0,0,0,Villa,Unfurnished,Unknown,0_5_yrs,Large,Unknown,: ,7884.0,1,0,0,0
2.0,5.0,14,16,17.0,0.8,1.0,1210.0,17.4664197,78.285342,60.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,West,Under_Construction,Medium,1,: ,7190.0,0,0,0,0
2.0,1.0,4,4,0.0,0.5384615384615384,1.0,1350.0,78.48667,17.38504,21.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,North,0_5_yrs,Medium,1,"B.N.REDDY NAGAR,VINAYAKA HILLS,ROAD NO:-14, ALMAS GUDA",61333.0,1,0,0,0
2.0,5.0,0,1,48.0,0.4,1.0,1140.0,17.42702,78.49646,21.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,Unknown,5_10_yrs,Small,1,: ,6578.0,0,0,0,0
3.0,6.0,4,5,49.0,0.3333333333333333,1.0,1600.0,17.4609913,78.3532083,30.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,0_5_yrs,Medium,1,Kondapur,7187.0,0,0,0,0
2.0,1.0,6,6,18.0,0.5384615384615384,4.0,2767.0,17.513195,78.596818,150.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,North,5_10_yrs,XL,3+,: ,39024.0,1,0,0,0
3.0,5.0,5,5,49.0,0.6,2.0,1575.0,17.409201,78.365617,3.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,2,: ,7936.0,0,0,0,0
4.0,7.0,10,10,49.0,0.2857142857142857,2.0,1901.0,17.3984424,78.4174852,60.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NW,Resale_Old,Large,2,: ,4655.0,0,0,0,0
2.0,5.0,23,25,5.0,0.4,2.0,842.0,17.53942,78.513112,21.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,2,Kompally,7007.0,0,0,0,0
6.0,2.0,0,1,49.0,0.5384615384615384,2.0,963.0,17.376286,78.494843,60.0,1,0,0,1,0,1,0,0,0,Villa,Unfurnished,Unknown,0_5_yrs,Small,2,Malakpet,88785.0,1,0,0,0
3.0,5.0,5,5,50.0,0.6,2.0,1600.0,17.3969265,78.4901118,60.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,5_10_yrs,Medium,2,: ,6000.0,0,0,0,0
3.0,3.0,7,7,0.0,0.3333333333333333,2.0,1350.0,78.48667,17.38504,120.0,1,0,0,1,0,0,1,0,0,Apartment,Unfurnished,East,5_10_yrs,Medium,2,: ,3851.0,0,0,0,0
2.0,5.0,7,7,48.0,0.2,2.0,1032.0,17.4275766,78.4585875,21.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,West,5_10_yrs,Small,2,: ,6589.0,0,0,0,0
2.0,5.0,11,11,50.0,0.4,2.0,1140.0,17.5182555,78.5082769,3.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Very_Old,Small,2,Bolarum,6667.0,0,0,0,0
3.0,1.0,0,0,50.0,1.0,3.0,1134.0,17.3697735,78.5618265,30.0,1,0,0,1,0,1,1,1,0,Builder_Floor,Furnished,NW,5_10_yrs,Small,3+,Nagole,83333.0,0,0,0,0
3.0,45.0,24,25,13.0,0.8222222222222222,1.0,3330.0,17.395955,78.358762,60.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XL,1,: ,10666.0,0,0,0,0
3.0,5.0,8,8,49.0,0.4,3.0,2200.0,17.3464806,78.5509583,90.0,0,1,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,3+,: ,6000.0,0,0,0,0
3.0,5.0,15,17,50.0,1.0,2.0,1513.0,17.47946,78.33037,14.0,1,0,1,1,0,1,1,1,0,Apartment,Furnished,East,Resale_Very_Old,Medium,2,: ,7300.0,0,0,0,0
3.0,5.0,1,0,16.0,0.6,1.0,1400.0,17.3676045,78.3742678,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,5357.0,0,0,0,0
3.0,22.0,4,4,49.0,0.7272727272727273,2.0,2100.0,17.406722,78.394564,30.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Large,2,Shaikpet,8334.0,0,0,0,0
2.0,4.0,2,2,0.0,0.25,2.0,1240.0,78.48667,17.38504,120.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,NE,Resale_Old,Medium,2,Moula Ali,6048.0,0,0,0,0
2.0,5.0,2,5,50.0,0.5384615384615384,0.0,1998.0,17.44751,78.538724,30.0,1,0,0,1,0,1,1,0,0,Villa,Furnished,West,5_10_yrs,Large,Unknown,: ,90090.0,1,0,0,1
3.0,5.0,6,8,47.0,0.2,2.0,1593.0,17.4670305,78.5571881,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Old,Medium,2,Moula Ali,7000.0,0,0,0,0
3.0,5.0,12,14,37.0,1.0,1.0,1960.0,17.538237,78.480804,60.0,0,1,0,1,0,1,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Large,1,: ,5500.0,0,0,0,0
2.0,3.0,5,6,49.0,0.5384615384615384,2.0,870.0,17.4406386,78.4282972,30.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,NE,5_10_yrs,Small,2,Jawahar nagar,4511.0,1,0,0,0
4.0,2.0,2,3,48.0,0.5384615384615384,2.0,2600.0,17.517028,78.323802,5.0,1,0,0,1,0,1,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,XL,2,Aminpur,6346.0,1,0,0,0
2.0,4.0,11,11,0.0,0.75,2.0,1103.0,78.48667,17.38504,60.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,5_10_yrs,Small,2,Pragathi Nagar,5184.0,0,0,0,0
2.0,27.0,18,18,7.0,0.5185185185185185,2.0,1279.0,17.47699,78.39062,3.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,2,: ,10164.0,0,0,0,0
2.0,5.0,3,4,50.0,1.0,2.0,1150.0,17.40665,78.37,90.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,West,0_5_yrs,Small,2,: ,7777.0,0,0,0,0
4.0,2.0,1,1,50.0,0.5384615384615384,2.0,1458.0,17.327119,78.589535,60.0,1,0,0,1,0,1,1,0,0,Villa,Furnished,North,Resale_Very_Old,Medium,2,: ,89506.0,1,0,0,0
2.0,5.0,8,8,50.0,0.8,1.0,1107.0,17.435821,78.560357,4.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Small,1,: ,5420.0,0,0,0,0
3.0,15.0,6,7,15.0,0.3333333333333333,1.0,1685.0,17.538237,78.480804,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,6824.0,0,0,0,0
3.0,7.0,13,13,10.0,0.2857142857142857,1.0,1360.0,17.42468,78.666781,60.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,5_10_yrs,Medium,1,Pocharam,3514.0,0,0,0,0
3.0,2.0,0,1,50.0,0.5384615384615384,2.0,1540.0,17.536121,78.289779,30.0,1,0,0,1,0,1,1,0,0,Villa,Furnished,Unknown,0_5_yrs,Medium,2,Krishna Reddy Pet,9090.0,1,0,0,0
3.0,5.0,5,5,50.0,0.8,1.0,1050.0,17.398686,78.505806,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Resale_Old,Small,1,: ,12380.0,0,0,0,0
3.0,5.0,13,13,26.0,1.0,2.0,1675.0,17.40223,78.3444,60.0,1,0,0,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,7761.0,0,0,0,0
3.0,9.0,9,10,50.0,1.0,2.0,1830.0,17.431317,78.513772,60.0,1,0,0,1,0,1,1,1,0,Apartment,Furnished,NW,5_10_yrs,Large,2,: ,7377.0,0,0,0,0
2.0,6.0,8,8,25.0,0.5,1.0,1090.0,17.3923634,78.3621784,7.0,1,0,0,1,0,0,1,0,0,Apartment,Unfurnished,Unknown,Under_Construction,Small,1,: ,8623.0,0,0,0,0
2.0,5.0,11,11,50.0,1.0,1.0,1000.0,17.324113,78.5519,3.0,0,1,0,1,0,1,1,1,0,Apartment,Semi_Furnished,East,Resale_Old,Small,1,Hastinapuram,5700.0,0,0,0,0
3.0,1.0,4,5,19.0,0.5384615384615384,1.0,2106.0,17.3154003,78.4711424,,1,0,0,1,0,1,1,0,0,Villa,Furnished,Unknown,5_10_yrs,Large,1,chandrayangutta,5745.0,1,0,0,0
2.0,1.0,3,4,50.0,0.5384615384615384,1.0,1800.0,17.5068072,78.5014759,90.0,1,0,0,1,0,1,1,0,0,Villa,Unfurnished,South,5_10_yrs,Medium,1,: ,13888.0,1,0,0,0
2.0,12.0,8,8,4.0,1.0,1.0,918.0,17.509181,78.3521088,14.0,0,1,1,1,0,0,1,1,0,Apartment,Unfurnished,North,Resale_Old,Small,1,Miyapur,6000.0,0,0,0,0
2.0,5.0,8,10,10.0,1.0,1.0,910.0,17.5316,78.26729,6.0,1,0,1,1,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,4285.0,0,0,0,0
3.0,5.0,1,1,50.0,0.4,1.0,1405.0,17.454981,78.519109,30.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,Mahendra Hills,9608.0,0,0,0,0
2.0,2.0,0,0,48.0,0.5384615384615384,2.0,1044.0,17.46825,78.44908,30.0,1,0,0,1,0,1,0,0,0,Villa,Furnished,South,5_10_yrs,Small,2,: ,14367.0,1,0,0,0
3.0,4.0,7,7,50.0,0.25,3.0,2000.0,17.3253751,78.574602,60.0,0,1,0,1,0,1,1,0,0,Apartment,Semi_Furnished,NE,Resale_Old,Large,3+,Vanasthalipuram,6000.0,0,0,0,0
2.0,5.0,2,2,50.0,1.0,1.0,1000.0,17.44704,78.50547,90.0,1,0,0,1,0,1,1,1,0,Apartment,Furnished,East,5_10_yrs,Small,1,Marredpally,5900.0,0,0,0,0
5.0,3.0,9,9,35.0,0.5384615384615384,3.0,5800.0,17.526205,78.304924,30.0,1,0,0,1,0,1,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,XXL,3+,Beeramguda,4230.0,1,0,0,0
3.0,4.0,2,2,50.0,0.75,1.0,1680.0,17.5203424,78.3970205,60.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,Pragathi Nagar,5059.0,0,0,0,0
2.0,5.0,0,0,50.0,0.8,2.0,1200.0,17.3956121,78.4920818,90.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,Unknown,5_10_yrs,Small,2,: ,7666.0,0,0,0,0
2.0,5.0,4,5,11.0,0.2,2.0,1075.0,17.543522,78.366315,14.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Small,2,Harithavanam Colony,4837.0,0,0,0,0
3.0,2.0,1,0,33.0,0.5384615384615384,2.0,1350.0,17.307541,78.590305,90.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Medium,2,Injapur,61333.0,1,0,0,0
4.0,2.0,3,4,41.0,0.5384615384615384,2.0,342.0,17.454727,78.368947,90.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,West,5_10_yrs,Micro,2,: ,26333.0,1,0,0,0
5.0,3.0,6,7,50.0,0.5384615384615384,2.0,750.0,17.36821,78.506278,4.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,0_5_yrs,Micro,2,New Malakpet,120000.0,1,0,0,0
2.0,1.0,1,1,49.0,0.5384615384615384,0.0,1062.0,17.369071,78.433106,21.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,West,5_10_yrs,Small,Unknown,Attapur,93220.0,1,0,0,0
5.0,3.0,11,12,0.0,0.5384615384615384,2.0,300.0,78.48667,17.38504,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Micro,2,: ,11046.0,1,0,0,0
4.0,2.0,0,1,1.0,0.5384615384615384,1.0,2600.0,17.27395,78.59163,,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,Under_Construction,XL,1,: ,5346.0,1,0,0,0
3.0,5.0,12,12,8.0,0.2,1.0,1700.0,17.533129,78.365514,60.0,0,1,1,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Old,Medium,1,: ,6499.0,0,0,0,0
2.0,14.0,7,8,11.0,0.6428571428571429,2.0,1214.0,17.459904,78.306975,90.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,2,Nallagandla,6200.0,0,0,0,0
3.0,4.0,9,9,49.0,1.0,3.0,1670.0,17.490589,78.342543,90.0,1,0,0,1,0,1,1,1,0,Apartment,Semi_Furnished,East,0_5_yrs,Medium,3+,Madinaguda,7000.0,0,0,0,0
2.0,5.0,2,3,50.0,0.4,2.0,980.0,17.4312892,78.4465453,90.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,North,0_5_yrs,Small,2,Yellareddyguda,5510.0,0,0,0,0
3.0,4.0,4,4,50.0,0.25,2.0,2000.0,17.4478104,78.5263305,60.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,Unknown,Under_Construction,Large,2,: ,5500.0,0,0,0,0
3.0,5.0,0,1,47.0,0.5384615384615384,1.0,2400.0,17.47392,78.53698,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,Unknown,5_10_yrs,Large,1,Ramakrishnapuram ,10416.0,1,0,0,1
3.0,10.0,7,9,49.0,0.9,2.0,1420.0,17.510262,78.335388,21.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,North,Under_Construction,Medium,2,: ,11728.0,0,0,0,0
2.0,5.0,0,0,0.0,0.4,0.0,1295.0,0.0,0.0,21.0,1,0,0,1,0,0,0,0,0,Builder_Floor,Semi_Furnished,East,Resale_Very_Old,Medium,Unknown,Medchal,3769.0,0,0,0,0
3.0,2.0,9,10,50.0,0.5384615384615384,1.0,2133.0,17.5203424,78.3970205,6.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,5_10_yrs,Large,1,Pragathi Nagar,124472.0,1,0,0,0
